id,date,lat,lon,n_injured,n_killed,loc,state,county,pov_all,pov_child,unemployment,less_than_hs,hs,some_college,bachelors
490064,2016-01-21T08:00:00.000Z,34.1492,-119.188,0,1,Port Hueneme,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
490125,2016-01-21T08:00:00.000Z,33.9352,-118.305,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
489842,2016-01-21T08:00:00.000Z,36.9698,-119.624,0,2,Clovis,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
490583,2016-01-21T08:00:00.000Z,38.436,-122.717,0,1,Santa Rosa,California,06097,9.3,10.9,3.4,12.8,19.4,34.7,33.1
489480,2016-01-21T08:00:00.000Z,33.9244,-118.081,2,0,Norwalk,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
489864,2016-01-21T08:00:00.000Z,38.5453,-121.455,1,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
489858,2016-01-21T08:00:00.000Z,37.9794,-120.392,0,0,Sonora,California,06109,12.2,17.5,5.4,10.2,28.6,41.4,19.7
489837,2016-01-21T08:00:00.000Z,38.0114,-122.286,0,0,Hercules,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
489834,2016-01-21T08:00:00.000Z,37.6662,-122.108,1,1,Hayward,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
493047,2016-01-22T08:00:00.000Z,34.085,-117.416,0,0,Fontana,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
493699,2016-01-22T08:00:00.000Z,40.3532,-122.321,0,0,Cottonwood,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
490678,2016-01-22T08:00:00.000Z,37.8051,-122.294,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
492293,2016-01-22T08:00:00.000Z,37.2278,-119.509,0,0,North Fork,California,06039,21.2,28.6,8.1,28.3,25.9,32.7,13.1
491602,2016-01-22T08:00:00.000Z,33.7844,-118.17,0,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
490055,2016-01-22T08:00:00.000Z,37.9656,-121.793,0,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
490712,2016-01-22T08:00:00.000Z,35.331,-119.013,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
490875,2016-01-22T08:00:00.000Z,35.335,-119.05,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
491768,2016-01-22T08:00:00.000Z,37.3822,-120.717,0,0,Livingston,California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
492301,2016-01-23T08:00:00.000Z,34.1838,-119.187,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
491617,2016-01-23T08:00:00.000Z,34.9532,-120.454,0,0,Santa Maria,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
492298,2016-01-23T08:00:00.000Z,36.5928,-119.377,0,2,Reedley,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
491664,2016-01-23T08:00:00.000Z,38.445,-122.748,0,0,Santa Rosa,California,06097,9.3,10.9,3.4,12.8,19.4,34.7,33.1
491312,2016-01-23T08:00:00.000Z,33.9655,-118.265,2,2,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
491537,2016-01-23T08:00:00.000Z,38.2583,-122.051,0,0,Fairfield,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
492287,2016-01-23T08:00:00.000Z,37.7574,-122.171,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
492290,2016-01-23T08:00:00.000Z,37.7798,-122.415,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
492295,2016-01-23T08:00:00.000Z,36.7287,-119.811,0,1,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
491526,2016-01-23T08:00:00.000Z,38.4405,-121.443,1,0,Elk Grove,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
493694,2016-01-23T08:00:00.000Z,34.0998,-117.943,1,0,Baldwin Park,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
491811,2016-01-24T08:00:00.000Z,38.1269,-121.263,0,1,Lodi,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
491775,2016-01-24T08:00:00.000Z,37.298,-120.482,0,0,Merced,California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
494721,2016-01-24T08:00:00.000Z,33.9491,-116.502,0,0,Desert Hot Springs,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
493067,2016-01-25T08:00:00.000Z,37.6892,-121.002,1,0,Modesto,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
493069,2016-01-25T08:00:00.000Z,37.6822,-120.969,0,0,Modesto,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
493100,2016-01-25T08:00:00.000Z,33.1329,-117.068,0,1,Escondido,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
493060,2016-01-25T08:00:00.000Z,33.9338,-118.224,0,1,Lynwood,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
507548,2016-01-25T08:00:00.000Z,37.9882,-121.772,0,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
492304,2016-01-25T08:00:00.000Z,38.1325,-121.263,0,1,Lodi,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
492268,2016-01-25T08:00:00.000Z,33.9845,-118.039,0,1,Whittier,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
493085,2016-01-25T08:00:00.000Z,33.7849,-117.229,4,1,Perris,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
497827,2016-01-25T08:00:00.000Z,34.9531,-120.428,0,2,Santa Maria,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
494733,2016-01-25T08:00:00.000Z,40.571,-124.137,0,0,Fortuna,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
517861,2016-01-25T08:00:00.000Z,33.7069,-117.885,0,0,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
493031,2016-01-26T08:00:00.000Z,40.7789,-124.173,1,0,Eureka,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
493096,2016-01-26T08:00:00.000Z,38.4525,-121.372,1,0,Elk Grove,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
494766,2016-01-26T08:00:00.000Z,34.6859,-118.097,0,0,Lancaster,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
494740,2016-01-26T08:00:00.000Z,36.7635,-119.732,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
493739,2016-01-26T08:00:00.000Z,36.7575,-119.718,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
493704,2016-01-26T08:00:00.000Z,36.6932,-121.614,0,1,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
493737,2016-01-26T08:00:00.000Z,36.759,-119.761,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
493724,2016-01-26T08:00:00.000Z,33.5673,-117.725,0,0,Aliso Viejo,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
493734,2016-01-26T08:00:00.000Z,35.3648,-119.004,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
493725,2016-01-26T08:00:00.000Z,37.9486,-121.29,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
493744,2016-01-27T08:00:00.000Z,34.0398,-118.284,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
494764,2016-01-27T08:00:00.000Z,34.0371,-117.741,0,0,Pomona,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
702160,2016-01-27T08:00:00.000Z,34.1339,-117.269,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
494720,2016-01-27T08:00:00.000Z,33.6784,-116.162,0,0,Coachella,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
494749,2016-01-27T08:00:00.000Z,36.7593,-119.721,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
494756,2016-01-27T08:00:00.000Z,36.736,-119.719,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
494706,2016-01-27T08:00:00.000Z,38.0136,-121.293,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
495103,2016-01-27T08:00:00.000Z,35.3947,-118.989,0,0,Kern (county),California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
495131,2016-01-27T08:00:00.000Z,37.924,-122.325,0,1,Richmond,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
496215,2016-01-28T08:00:00.000Z,32.5913,-117.048,1,0,Chula Vista,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
812644,2016-01-28T08:00:00.000Z,36.7023,-119.54,0,0,Sanger,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
532909,2016-01-28T08:00:00.000Z,34.047,-117.703,0,0,Chino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
494695,2016-01-28T08:00:00.000Z,34.1848,-118.355,1,0,Burbank,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
496046,2016-01-28T08:00:00.000Z,36.9081,-121.749,0,0,Watsonville,California,06087,12.6,13.7,5.7,13.7,15.5,31.9,39.0
494761,2016-01-28T08:00:00.000Z,34.0706,-117.656,0,0,Ontario,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
495098,2016-01-28T08:00:00.000Z,37.9657,-122.048,0,0,Concord,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
495101,2016-01-28T08:00:00.000Z,37.7566,-122.196,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
495116,2016-01-28T08:00:00.000Z,34.0497,-117.986,3,0,La Puente,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
495105,2016-01-28T08:00:00.000Z,36.7538,-119.795,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
495111,2016-01-28T08:00:00.000Z,33.9996,-118.469,0,1,Venice,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
495155,2016-01-28T08:00:00.000Z,33.9431,-118.238,1,0,Los Angeles (Watts),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
495096,2016-01-28T08:00:00.000Z,37.9689,-121.793,0,1,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
496227,2016-01-29T08:00:00.000Z,38.3981,-121.418,0,1,Elk Grove,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
495891,2016-01-29T08:00:00.000Z,32.9222,-117.053,0,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
497543,2016-01-29T08:00:00.000Z,34.1481,-117.269,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
495883,2016-01-29T08:00:00.000Z,34.1951,-119.186,1,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
495880,2016-01-29T08:00:00.000Z,34.1712,-119.148,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
495885,2016-01-29T08:00:00.000Z,34.1601,-119.165,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
496401,2016-01-29T08:00:00.000Z,38.0642,-122.157,0,0,Benicia,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
495886,2016-01-29T08:00:00.000Z,38.6719,-121.314,1,0,Citrus Heights,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
496721,2016-01-29T08:00:00.000Z,37.3963,-121.955,0,1,Santa Clara,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
495135,2016-01-29T08:00:00.000Z,37.8191,-122.277,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
495109,2016-01-29T08:00:00.000Z,33.8948,-118.286,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
495874,2016-01-29T08:00:00.000Z,34.0318,-118.187,3,0,Los Angeles (county),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
495867,2016-01-29T08:00:00.000Z,36.6314,-119.764,1,2,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
495871,2016-01-29T08:00:00.000Z,36.8213,-119.762,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
495956,2016-01-29T08:00:00.000Z,37.9657,-122.048,0,0,Concord,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
495977,2016-01-29T08:00:00.000Z,33.9746,-118.292,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
496059,2016-01-29T08:00:00.000Z,33.9833,-118.28,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
517868,2016-01-29T08:00:00.000Z,33.7328,-117.877,0,0,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
496075,2016-01-29T08:00:00.000Z,33.989,-118.331,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
496072,2016-01-29T08:00:00.000Z,34.1567,-118.144,0,0,Pasadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
497514,2016-01-30T08:00:00.000Z,33.6766,-117.922,0,0,Costa Mesa,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
495994,2016-01-30T08:00:00.000Z,33.2677,-116.955,1,0,Valley Center,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
497498,2016-01-30T08:00:00.000Z,33.6343,-117.924,0,0,Costa Mesa,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
1037273,2016-01-30T08:00:00.000Z,35.3839,-119.019,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
497553,2016-01-30T08:00:00.000Z,37.3384,-120.488,0,0,Merced,California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
497601,2016-01-30T08:00:00.000Z,33.9969,-117.93,3,0,Industry,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
496648,2016-01-30T08:00:00.000Z,38.9469,-119.961,0,1,South Lake Tahoe,California,06017,8.3,9.6,4.4,7.4,21.8,37.9,33.0
500583,2016-01-30T08:00:00.000Z,40.7141,-122.241,0,0,Redding,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
496715,2016-01-30T08:00:00.000Z,35.3378,-119.044,2,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
497469,2016-01-31T08:00:00.000Z,37.5296,-122.052,0,1,Newark,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
497607,2016-01-31T08:00:00.000Z,33.8054,-116.977,0,0,San Jacinto,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
496659,2016-01-31T08:00:00.000Z,35.3014,-118.914,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
497472,2016-01-31T08:00:00.000Z,33.8168,-116.474,0,1,Cathedral City,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
497474,2016-01-31T08:00:00.000Z,39.7257,-121.819,1,0,Chico,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
497483,2016-01-31T08:00:00.000Z,40.7766,-124.172,1,0,Eureka,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
497610,2016-01-31T08:00:00.000Z,38.0351,-121.28,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
500697,2016-01-31T08:00:00.000Z,36.9513,-121.765,0,0,Watsonville,California,06087,12.6,13.7,5.7,13.7,15.5,31.9,39.0
496713,2016-01-31T08:00:00.000Z,35.2549,-118.919,0,1,Lamont,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
498097,2016-01-31T08:00:00.000Z,33.7712,-117.955,0,0,Garden Grove,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
497557,2016-01-31T08:00:00.000Z,37.4727,-121.128,1,1,Patterson,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
497571,2016-01-31T08:00:00.000Z,37.5483,-121.198,0,1,Westley,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
497519,2016-02-01T08:00:00.000Z,34.0518,-118.252,0,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
499640,2016-02-01T08:00:00.000Z,37.9249,-122.058,1,0,Walnut Creek,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
498098,2016-02-01T08:00:00.000Z,34.0853,-117.904,0,0,West Covina,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
498105,2016-02-01T08:00:00.000Z,34.9509,-120.428,0,2,Santa Maria,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
498083,2016-02-01T08:00:00.000Z,38.0087,-122.028,0,0,Concord,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
498805,2016-02-02T08:00:00.000Z,36.7901,-119.835,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
498800,2016-02-02T08:00:00.000Z,35.3927,-119.012,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
498802,2016-02-02T08:00:00.000Z,33.8165,-116.471,0,0,Cathedral City,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
498803,2016-02-02T08:00:00.000Z,40.102,-123.795,0,0,Humboldt (county),California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
498796,2016-02-02T08:00:00.000Z,38.5959,-121.291,0,1,Rancho Cordova,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
500898,2016-02-03T08:00:00.000Z,34.04,-117.749,0,1,Pomona,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
500903,2016-02-03T08:00:00.000Z,34.0409,-117.735,2,0,Pomona,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
633584,2016-02-03T08:00:00.000Z,37.9967,-122.112,0,1,Martinez,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
498794,2016-02-03T08:00:00.000Z,33.9091,-117.587,0,0,Corona,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
500082,2016-02-03T08:00:00.000Z,39.7281,-121.84,0,0,Chico,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
500696,2016-02-03T08:00:00.000Z,32.6772,-115.494,0,0,Calexico,California,06025,20.7,28.1,19.1,33.0,22.5,30.6,14.0
499646,2016-02-03T08:00:00.000Z,36.7686,-119.771,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
532911,2016-02-03T08:00:00.000Z,34.5538,-117.324,0,0,Victorville,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
500677,2016-02-03T08:00:00.000Z,35.3497,-118.987,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
498798,2016-02-03T08:00:00.000Z,32.7158,-117.034,1,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
502807,2016-02-03T08:00:00.000Z,37.786,-122.411,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
500084,2016-02-03T08:00:00.000Z,36.6771,-121.612,0,1,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
500114,2016-02-03T08:00:00.000Z,38.2351,-121.11,1,0,Acampo,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
500125,2016-02-03T08:00:00.000Z,37.7521,-122.169,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
500130,2016-02-03T08:00:00.000Z,37.7443,-122.173,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
500112,2016-02-03T08:00:00.000Z,37.9896,-121.284,0,0,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
500078,2016-02-04T08:00:00.000Z,39.7119,-121.576,2,0,Paradise,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
500689,2016-02-04T08:00:00.000Z,38.5642,-121.505,1,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
500694,2016-02-04T08:00:00.000Z,36.9093,-121.754,0,0,Watsonville,California,06087,12.6,13.7,5.7,13.7,15.5,31.9,39.0
499643,2016-02-04T08:00:00.000Z,36.752,-119.217,0,1,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
500660,2016-02-04T08:00:00.000Z,34.1956,-118.34,1,0,Burbank,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
504502,2016-02-04T08:00:00.000Z,39.1462,-121.615,1,1,Yuba City,California,06101,13.2,18.2,8.6,20.8,24.4,36.9,17.9
499648,2016-02-04T08:00:00.000Z,33.9164,-118.265,1,0,Los Angeles (county),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
500102,2016-02-04T08:00:00.000Z,38.0368,-121.336,0,0,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
500121,2016-02-04T08:00:00.000Z,38.0045,-121.81,1,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
500884,2016-02-05T08:00:00.000Z,35.8821,-119.268,2,0,Earlimart,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
500889,2016-02-05T08:00:00.000Z,36.5192,-119.286,3,0,Cutler,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
500896,2016-02-05T08:00:00.000Z,36.7559,-119.718,0,1,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
500925,2016-02-05T08:00:00.000Z,34.1434,-118.089,0,0,Pasadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
500916,2016-02-05T08:00:00.000Z,34.1588,-119.165,2,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
500882,2016-02-05T08:00:00.000Z,33.8314,-116.501,0,0,Palm Springs,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
500880,2016-02-05T08:00:00.000Z,35.2021,-118.83,0,0,Arvin,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
501378,2016-02-05T08:00:00.000Z,33.7001,-116.229,0,0,Indio,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
500658,2016-02-05T08:00:00.000Z,33.8871,-118.375,1,0,Redondo Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
500655,2016-02-05T08:00:00.000Z,38.0048,-121.805,0,1,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
500090,2016-02-05T08:00:00.000Z,33.0358,-117.082,0,0,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
500651,2016-02-05T08:00:00.000Z,37.6412,-122.423,1,0,San Francisco,California,06081,6.4,7,2.7,11.4,15.9,25.6,47.1
500876,2016-02-05T08:00:00.000Z,38.0032,-121.846,0,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
501726,2016-02-06T08:00:00.000Z,36.7304,-121.637,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
501724,2016-02-06T08:00:00.000Z,36.6992,-121.672,0,1,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
501706,2016-02-06T08:00:00.000Z,34.0791,-117.89,0,0,Covina,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
501703,2016-02-06T08:00:00.000Z,36.7395,-119.718,1,1,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
500698,2016-02-06T08:00:00.000Z,34.1173,-118.357,1,0,Los Angeles (Hollywood),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
501267,2016-02-06T08:00:00.000Z,33.9164,-118.271,3,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
500922,2016-02-06T08:00:00.000Z,34.166,-119.183,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
501419,2016-02-06T08:00:00.000Z,34.0316,-118.201,0,1,Los Angeles (Boyle Heights),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
504422,2016-02-06T08:00:00.000Z,39.7976,-121.585,0,1,Paradise,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
501424,2016-02-06T08:00:00.000Z,35.38,-118.981,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
501123,2016-02-06T08:00:00.000Z,38.106,-122.211,1,1,Vallejo,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
501720,2016-02-07T08:00:00.000Z,34.1323,-117.325,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
532905,2016-02-07T08:00:00.000Z,34.1377,-116.051,0,0,Twentynine Palms,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
501691,2016-02-07T08:00:00.000Z,38.7214,-121.294,1,0,Pinole,California,06061,7.8,7.2,3.8,5.8,19.2,38.1,36.9
501695,2016-02-07T08:00:00.000Z,35.3594,-118.991,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
501699,2016-02-07T08:00:00.000Z,39.7215,-121.827,0,0,Chico,California,06007,18.1,22.6,5.7,11.7,22.7,39.4,26.1
501712,2016-02-07T08:00:00.000Z,37.6382,-120.927,1,0,Modesto,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
501701,2016-02-07T08:00:00.000Z,36.8408,-119.799,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
501708,2016-02-07T08:00:00.000Z,33.8904,-118.212,0,1,Compton,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
501428,2016-02-07T08:00:00.000Z,37.8626,-122.5,1,2,Sausalito (Marin City),California,06041,7.9,8.2,2.9,6.9,11.3,24.8,57.1
501432,2016-02-07T08:00:00.000Z,37.7807,-122.417,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
501410,2016-02-07T08:00:00.000Z,37.7918,-122.199,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
501722,2016-02-07T08:00:00.000Z,38.2376,-121.515,0,1,Walnut Grove,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
504496,2016-02-08T08:00:00.000Z,33.8044,-118.214,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
503450,2016-02-08T08:00:00.000Z,40.1795,-122.245,0,0,Red Bluff,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
503456,2016-02-08T08:00:00.000Z,38.6839,-121.264,0,1,Citrus Heights,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
502336,2016-02-08T08:00:00.000Z,37.9254,-122.334,1,0,Richmond,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
502328,2016-02-08T08:00:00.000Z,37.7452,-122.155,1,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
501728,2016-02-08T08:00:00.000Z,32.624,-117.073,0,0,Chula Vista,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
